,trial,dataset,epsilon,scale,domain,GreedyH,Opt
335,10.0,HEPTH,0.1,100000.0,1024.0,86.2489095243,146.733933734
336,11.0,HEPTH,0.1,100000.0,1024.0,85.0992828309,99.0885770681
337,12.0,HEPTH,0.1,100000.0,1024.0,284.291855873,85.7404199735
338,13.0,HEPTH,0.1,100000.0,1024.0,94.9204305139,66.5410163776
339,14.0,HEPTH,0.1,100000.0,1024.0,142.114444278,95.7214401485
340,15.0,HEPTH,0.1,100000.0,1024.0,79.927794962,89.8026127912
341,16.0,HEPTH,0.1,100000.0,1024.0,137.889328422,95.2134684355
342,17.0,HEPTH,0.1,100000.0,1024.0,169.150804966,85.0889522305
343,18.0,HEPTH,0.1,100000.0,1024.0,122.106290726,88.9052408477
344,19.0,HEPTH,0.1,100000.0,1024.0,91.1837042298,72.0709609618
345,20.0,HEPTH,0.1,100000.0,1024.0,87.4821361464,96.909105252
346,21.0,HEPTH,0.1,100000.0,1024.0,86.2341842638,108.974344072
347,22.0,HEPTH,0.1,100000.0,1024.0,129.132197683,92.5286452323
348,23.0,HEPTH,0.1,100000.0,1024.0,181.330743151,80.2704922548
349,24.0,HEPTH,0.1,100000.0,1024.0,118.901045596,81.2135998405
350,0.0,HEPTH,0.1,100000.0,4096.0,120.569632884,105.630953574
351,1.0,HEPTH,0.1,100000.0,4096.0,125.305468888,133.505446567
352,2.0,HEPTH,0.1,100000.0,4096.0,108.39576984,107.278885989
353,3.0,HEPTH,0.1,100000.0,4096.0,95.8819561558,130.34660629
354,4.0,HEPTH,0.1,100000.0,4096.0,87.5378171888,101.898222201
355,5.0,HEPTH,0.1,100000.0,4096.0,299.414928926,215.171603277
356,6.0,HEPTH,0.1,100000.0,4096.0,126.141177346,90.5546355209
357,7.0,HEPTH,0.1,100000.0,4096.0,146.291526642,107.638728187
358,8.0,HEPTH,0.1,100000.0,4096.0,146.659565866,115.933381087
359,9.0,HEPTH,0.1,100000.0,4096.0,179.044540521,105.00963311
360,10.0,HEPTH,0.1,100000.0,4096.0,106.542816148,99.3686745668
361,11.0,HEPTH,0.1,100000.0,4096.0,159.101918123,93.5714036465
362,12.0,HEPTH,0.1,100000.0,4096.0,173.066635872,103.109329939
363,13.0,HEPTH,0.1,100000.0,4096.0,141.068459169,87.4675123256
364,14.0,HEPTH,0.1,100000.0,4096.0,169.950953426,90.6317261847
365,15.0,HEPTH,0.1,100000.0,4096.0,263.205935599,95.2445693697
366,16.0,HEPTH,0.1,100000.0,4096.0,151.317577925,142.560375852
367,17.0,HEPTH,0.1,100000.0,4096.0,165.797852094,120.233368641
368,18.0,HEPTH,0.1,100000.0,4096.0,94.0691299636,108.218554036
369,19.0,HEPTH,0.1,100000.0,4096.0,122.347813829,178.741818178
370,20.0,HEPTH,0.1,100000.0,4096.0,111.65397168,103.121852655
371,21.0,HEPTH,0.1,100000.0,4096.0,101.673319598,104.671078229
372,22.0,HEPTH,0.1,100000.0,4096.0,99.1706362095,91.8192212875
373,23.0,HEPTH,0.1,100000.0,4096.0,166.471080518,147.703675798
374,24.0,HEPTH,0.1,100000.0,4096.0,157.489687299,139.914619866
375,0.0,HEPTH,1.0,100000.0,256.0,8.03161759135,10.9261673387
376,1.0,HEPTH,1.0,100000.0,256.0,8.14651711021,11.1690940135
377,2.0,HEPTH,1.0,100000.0,256.0,5.00090649086,13.7899932511
378,3.0,HEPTH,1.0,100000.0,256.0,13.3589302458,9.49085371297
379,4.0,HEPTH,1.0,100000.0,256.0,7.07244589371,12.1962660738
380,5.0,HEPTH,1.0,100000.0,256.0,9.09857046063,8.80863111277
381,6.0,HEPTH,1.0,100000.0,256.0,6.69216344109,7.160649578
382,7.0,HEPTH,1.0,100000.0,256.0,10.2640949607,7.4630799171
383,8.0,HEPTH,1.0,100000.0,256.0,9.53265360836,7.69656108869
384,9.0,HEPTH,1.0,100000.0,256.0,9.44265757064,7.79513346951
385,10.0,HEPTH,1.0,100000.0,256.0,5.84333879843,10.6692351959
386,11.0,HEPTH,1.0,100000.0,256.0,11.7742207147,11.0428641806
387,12.0,HEPTH,1.0,100000.0,256.0,19.3658426033,7.41147499847
388,13.0,HEPTH,1.0,100000.0,256.0,8.34521377403,10.1352975914
389,14.0,HEPTH,1.0,100000.0,256.0,11.2701257218,7.75367275603
390,15.0,HEPTH,1.0,100000.0,256.0,7.27981357384,7.90884596059
391,16.0,HEPTH,1.0,100000.0,256.0,11.1990650161,6.90655176681
392,17.0,HEPTH,1.0,100000.0,256.0,10.5798502579,12.3512347386
393,18.0,HEPTH,1.0,100000.0,256.0,6.37940179595,7.76565404073
394,19.0,HEPTH,1.0,100000.0,256.0,9.76381154259,8.70983145198
395,20.0,HEPTH,1.0,100000.0,256.0,8.6046656185,8.6189126041
396,21.0,HEPTH,1.0,100000.0,256.0,7.94043297328,7.75454098928
397,22.0,HEPTH,1.0,100000.0,256.0,7.81947486774,8.57426513243
398,23.0,HEPTH,1.0,100000.0,256.0,12.1263336584,10.4011082002
399,24.0,HEPTH,1.0,100000.0,256.0,12.1659877235,8.61359111462
400,0.0,HEPTH,1.0,100000.0,1024.0,12.9339042403,10.9628407475
401,1.0,HEPTH,1.0,100000.0,1024.0,17.8455008131,9.26289327713
402,2.0,HEPTH,1.0,100000.0,1024.0,9.35281729841,15.6962776883
403,3.0,HEPTH,1.0,100000.0,1024.0,12.9034689267,8.79037534119
404,4.0,HEPTH,1.0,100000.0,1024.0,8.56871343611,14.6783239356
405,5.0,HEPTH,1.0,100000.0,1024.0,31.8386886616,15.6582287703
406,6.0,HEPTH,1.0,100000.0,1024.0,10.0287681093,10.822794318
407,7.0,HEPTH,1.0,100000.0,1024.0,10.4946283792,10.2363627966
408,8.0,HEPTH,1.0,100000.0,1024.0,9.40955695132,13.7636898386
409,9.0,HEPTH,1.0,100000.0,1024.0,15.5451423571,16.5412283944
410,10.0,HEPTH,1.0,100000.0,1024.0,32.8058963089,9.68557666821
411,11.0,HEPTH,1.0,100000.0,1024.0,12.0964300393,13.5723646151
412,12.0,HEPTH,1.0,100000.0,1024.0,15.7722024296,10.370541475
413,13.0,HEPTH,1.0,100000.0,1024.0,9.01403078362,9.78730982105
414,14.0,HEPTH,1.0,100000.0,1024.0,16.0784279997,11.3006280213
415,15.0,HEPTH,1.0,100000.0,1024.0,9.10708966636,10.2035833081
416,16.0,HEPTH,1.0,100000.0,1024.0,17.2028875471,16.3940235355
417,17.0,HEPTH,1.0,100000.0,1024.0,14.2002627151,14.7277613092
418,18.0,HEPTH,1.0,100000.0,1024.0,12.9344922521,9.82788628299
419,19.0,HEPTH,1.0,100000.0,1024.0,22.3135934533,8.26483080357
420,20.0,HEPTH,1.0,100000.0,1024.0,12.2597201245,10.9210627004
421,21.0,HEPTH,1.0,100000.0,1024.0,14.1559635908,10.6877338267
422,22.0,HEPTH,1.0,100000.0,1024.0,33.2280920292,9.45918583569
423,23.0,HEPTH,1.0,100000.0,1024.0,17.5548664992,11.2603352969
424,24.0,HEPTH,1.0,100000.0,1024.0,12.1305419696,11.4905307351
425,0.0,HEPTH,1.0,100000.0,4096.0,28.0798167782,11.8186752233
426,1.0,HEPTH,1.0,100000.0,4096.0,21.4070348707,17.4696830068
427,2.0,HEPTH,1.0,100000.0,4096.0,15.2172274397,10.9019764824
428,3.0,HEPTH,1.0,100000.0,4096.0,24.908622415,15.5643743112
429,4.0,HEPTH,1.0,100000.0,4096.0,14.7759075191,11.0139215795
430,5.0,HEPTH,1.0,100000.0,4096.0,19.8849923692,14.5516728413
431,6.0,HEPTH,1.0,100000.0,4096.0,45.3237490001,12.3631753128
432,7.0,HEPTH,1.0,100000.0,4096.0,24.4136636485,12.221049626
433,8.0,HEPTH,1.0,100000.0,4096.0,18.5024262151,22.8703159314
434,9.0,HEPTH,1.0,100000.0,4096.0,14.3472202581,13.1571947912
435,10.0,HEPTH,1.0,100000.0,4096.0,30.8238957946,15.8218088001
436,11.0,HEPTH,1.0,100000.0,4096.0,15.26697942,12.0768673156
437,12.0,HEPTH,1.0,100000.0,4096.0,23.2950732849,17.7747378534
438,13.0,HEPTH,1.0,100000.0,4096.0,18.5966692202,13.2180818491
439,14.0,HEPTH,1.0,100000.0,4096.0,21.1537446112,12.3486336095
440,15.0,HEPTH,1.0,100000.0,4096.0,25.0165705607,13.3907518136
441,16.0,HEPTH,1.0,100000.0,4096.0,21.6696180281,15.3471653809
442,17.0,HEPTH,1.0,100000.0,4096.0,20.6832593641,12.7182728008
443,18.0,HEPTH,1.0,100000.0,4096.0,12.6359389024,12.859797813
444,19.0,HEPTH,1.0,100000.0,4096.0,14.5439832724,13.6266482219
445,20.0,HEPTH,1.0,100000.0,4096.0,17.0799127819,13.8819986528
446,21.0,HEPTH,1.0,100000.0,4096.0,32.9261226089,14.848880446
447,22.0,HEPTH,1.0,100000.0,4096.0,27.2281715753,11.8786339056
448,23.0,HEPTH,1.0,100000.0,4096.0,27.4975826828,17.5132532802
449,24.0,HEPTH,1.0,100000.0,4096.0,14.3046752454,13.1239317724
450,0.0,NETTRACE,0.1,100000.0,256.0,61.6557636684,18074.818623
451,1.0,NETTRACE,0.1,100000.0,256.0,31.4458067044,25.0943460224
452,2.0,NETTRACE,0.1,100000.0,256.0,47.3530906182,61.6850164823
453,3.0,NETTRACE,0.1,100000.0,256.0,40.4200357899,29.4431462487
454,4.0,NETTRACE,0.1,100000.0,256.0,72.4545069364,411.533860553
455,5.0,NETTRACE,0.1,100000.0,256.0,104.210849112,9146.90256347
456,6.0,NETTRACE,0.1,100000.0,256.0,61.7600168297,96.5578238367
457,7.0,NETTRACE,0.1,100000.0,256.0,75.6775500421,40.7776229768
458,8.0,NETTRACE,0.1,100000.0,256.0,27.2152617245,41.7638870836
459,9.0,NETTRACE,0.1,100000.0,256.0,40.1493110109,2638790.84805
460,10.0,NETTRACE,0.1,100000.0,256.0,63.4392941759,34.2162380077
461,11.0,NETTRACE,0.1,100000.0,256.0,29.390364484,57.1596208467
462,12.0,NETTRACE,0.1,100000.0,256.0,90.2345645045,16710.8443045
463,13.0,NETTRACE,0.1,100000.0,256.0,56.2550586653,57.6980193353
464,14.0,NETTRACE,0.1,100000.0,256.0,20.4287651017,64.3292271014
465,15.0,NETTRACE,0.1,100000.0,256.0,29.9497137688,12.2890296226
466,16.0,NETTRACE,0.1,100000.0,256.0,22.9509670084,19.5532563164
467,17.0,NETTRACE,0.1,100000.0,256.0,32.6218742779,158.037679121
468,18.0,NETTRACE,0.1,100000.0,256.0,18.7051466082,21.1444355602
469,19.0,NETTRACE,0.1,100000.0,256.0,21.3689777016,34.9107378253
470,20.0,NETTRACE,0.1,100000.0,256.0,53.4028944363,53.0530401221
471,21.0,NETTRACE,0.1,100000.0,256.0,18.1870491526,23.5146654749
472,22.0,NETTRACE,0.1,100000.0,256.0,29.8508640143,302450.955145
473,23.0,NETTRACE,0.1,100000.0,256.0,60.9232015552,158481.187212
474,24.0,NETTRACE,0.1,100000.0,256.0,35.132172653,59871.8820124
475,0.0,NETTRACE,0.1,100000.0,1024.0,58.236851078,34.5713035842
476,1.0,NETTRACE,0.1,100000.0,1024.0,31.661375224,48.7005059503
477,2.0,NETTRACE,0.1,100000.0,1024.0,77.2666491152,48.3371941067
478,3.0,NETTRACE,0.1,100000.0,1024.0,84.585045871,21.2985898203
479,4.0,NETTRACE,0.1,100000.0,1024.0,32.077314679,17.2693656852
480,5.0,NETTRACE,0.1,100000.0,1024.0,93.1632985872,29.3014794244
481,6.0,NETTRACE,0.1,100000.0,1024.0,49.9912961776,66.9040566332
482,7.0,NETTRACE,0.1,100000.0,1024.0,83.8634750233,21.991153297
483,8.0,NETTRACE,0.1,100000.0,1024.0,42.3868471048,108.746774117
484,9.0,NETTRACE,0.1,100000.0,1024.0,15.9003902696,137.58438823
485,10.0,NETTRACE,0.1,100000.0,1024.0,21.0638505202,15.9293831732
486,11.0,NETTRACE,0.1,100000.0,1024.0,53.4166424721,23.6407142332
487,12.0,NETTRACE,0.1,100000.0,1024.0,161.951742602,26.9136075116
488,13.0,NETTRACE,0.1,100000.0,1024.0,112.339567115,35.6612279392
489,14.0,NETTRACE,0.1,100000.0,1024.0,62.7414757154,72.0680090044
490,15.0,NETTRACE,0.1,100000.0,1024.0,44.5437436948,220100.003579
491,16.0,NETTRACE,0.1,100000.0,1024.0,31.504960126,33.327471834
492,17.0,NETTRACE,0.1,100000.0,1024.0,20.9997565676,31.0118356151
493,18.0,NETTRACE,0.1,100000.0,1024.0,32.5223955804,19.2913881033
494,19.0,NETTRACE,0.1,100000.0,1024.0,41.4635579588,40.4728756976
495,20.0,NETTRACE,0.1,100000.0,1024.0,77.3001327239,48.6128611686
496,21.0,NETTRACE,0.1,100000.0,1024.0,30.0990541791,41.2055791072
497,22.0,NETTRACE,0.1,100000.0,1024.0,58.9196562052,23.6307872674
498,23.0,NETTRACE,0.1,100000.0,1024.0,184.18779811,34.0183957144
499,24.0,NETTRACE,0.1,100000.0,1024.0,13.8571580033,26.0900597318
500,0.0,NETTRACE,0.1,100000.0,4096.0,23.5456032899,36.5364382981
501,1.0,NETTRACE,0.1,100000.0,4096.0,43.4498187408,37.2188398537
502,2.0,NETTRACE,0.1,100000.0,4096.0,70.7520815636,30.4214980367
503,3.0,NETTRACE,0.1,100000.0,4096.0,138.534393187,44.4863331478
504,4.0,NETTRACE,0.1,100000.0,4096.0,20.9122674154,53.3040619346
505,5.0,NETTRACE,0.1,100000.0,4096.0,106.545024865,40.2500300343
506,6.0,NETTRACE,0.1,100000.0,4096.0,93.208618841,29.8131706124
507,7.0,NETTRACE,0.1,100000.0,4096.0,61.8605493362,43.9394955912
508,8.0,NETTRACE,0.1,100000.0,4096.0,105.081582048,27.0143911868
509,9.0,NETTRACE,0.1,100000.0,4096.0,71.8407146931,18.3325448913
510,10.0,NETTRACE,0.1,100000.0,4096.0,27.6277130809,58.4009133734
511,11.0,NETTRACE,0.1,100000.0,4096.0,39.2945810276,32.5737778096
512,12.0,NETTRACE,0.1,100000.0,4096.0,104.005730346,26.4324564464
513,13.0,NETTRACE,0.1,100000.0,4096.0,129.050883337,28.8147492524
514,14.0,NETTRACE,0.1,100000.0,4096.0,186.347128515,37.232655323
515,15.0,NETTRACE,0.1,100000.0,4096.0,47.8627375069,25.8584482275
516,16.0,NETTRACE,0.1,100000.0,4096.0,41.3282906465,25.2697587349
517,17.0,NETTRACE,0.1,100000.0,4096.0,39.8368569123,94.0269474306
518,18.0,NETTRACE,0.1,100000.0,4096.0,11.6578607714,29.1629319494
519,19.0,NETTRACE,0.1,100000.0,4096.0,25.428418831,25.6247695428
520,20.0,NETTRACE,0.1,100000.0,4096.0,36.6915841465,30.5672751839
521,21.0,NETTRACE,0.1,100000.0,4096.0,64.4405420613,26.8041901605
522,22.0,NETTRACE,0.1,100000.0,4096.0,23.6174720864,36.652277761
523,23.0,NETTRACE,0.1,100000.0,4096.0,110.369849497,28.779929817
524,24.0,NETTRACE,0.1,100000.0,4096.0,35.8479868061,38.8023125444
525,0.0,NETTRACE,1.0,100000.0,256.0,6.16557636635,40.9360030171
526,1.0,NETTRACE,1.0,100000.0,256.0,4.10409717199,3.33869332166
527,2.0,NETTRACE,1.0,100000.0,256.0,2.61599166681,9.63606700015
528,3.0,NETTRACE,1.0,100000.0,256.0,4.0420035798,26700.0070314
529,4.0,NETTRACE,1.0,100000.0,256.0,7.24545069426,46383.9541577
530,5.0,NETTRACE,1.0,100000.0,256.0,10.4210849117,191.270145248
531,6.0,NETTRACE,1.0,100000.0,256.0,5.36507684189,2060.75083957
532,7.0,NETTRACE,1.0,100000.0,256.0,7.56775500577,21.3262008287
533,8.0,NETTRACE,1.0,100000.0,256.0,4.48470283483,56554.4842409
534,9.0,NETTRACE,1.0,100000.0,256.0,4.01493110098,10.8882149286
535,10.0,NETTRACE,1.0,100000.0,256.0,6.34392941786,2.76874118196
536,11.0,NETTRACE,1.0,100000.0,256.0,2.93903645003,852.500960609
537,12.0,NETTRACE,1.0,100000.0,256.0,9.02345644932,23.3581729384
538,13.0,NETTRACE,1.0,100000.0,256.0,2.91545611007,3109.68569663
539,14.0,NETTRACE,1.0,100000.0,256.0,2.46724437395,171.42049461
540,15.0,NETTRACE,1.0,100000.0,256.0,2.8493256064,695.825215682
541,16.0,NETTRACE,1.0,100000.0,256.0,5.3607253337,3.8599819614
542,17.0,NETTRACE,1.0,100000.0,256.0,3.26218742765,1211.11047784
543,18.0,NETTRACE,1.0,100000.0,256.0,3.52507615469,2.63197591659
544,19.0,NETTRACE,1.0,100000.0,256.0,2.01196191205,50610.9083821
545,20.0,NETTRACE,1.0,100000.0,256.0,6.13181169509,21640.0902741
546,21.0,NETTRACE,1.0,100000.0,256.0,1.56860745472,4.09863906716
547,22.0,NETTRACE,1.0,100000.0,256.0,2.98508640191,10.6814145357
548,23.0,NETTRACE,1.0,100000.0,256.0,6.0923201554,17757.3065927
549,24.0,NETTRACE,1.0,100000.0,256.0,3.51321726528,2.16917147992
550,0.0,NETTRACE,1.0,100000.0,1024.0,8.05608141339,2.98969133188
551,1.0,NETTRACE,1.0,100000.0,1024.0,10.2459293446,4.90290101532
552,2.0,NETTRACE,1.0,100000.0,1024.0,2.55232086114,5.64928051971
553,3.0,NETTRACE,1.0,100000.0,1024.0,3.82871191813,60.9184006252
554,4.0,NETTRACE,1.0,100000.0,1024.0,6.87557208352,3.60277487248
555,5.0,NETTRACE,1.0,100000.0,1024.0,15.5892818199,2.14520926201
556,6.0,NETTRACE,1.0,100000.0,1024.0,7.72296561563,10.0241874342
557,7.0,NETTRACE,1.0,100000.0,1024.0,4.95053921554,5.02463117515
558,8.0,NETTRACE,1.0,100000.0,1024.0,2.26995305001,3.26770604146
559,9.0,NETTRACE,1.0,100000.0,1024.0,7.93626148421,4.94258643083
560,10.0,NETTRACE,1.0,100000.0,1024.0,1.93482992248,3.00611340226
561,11.0,NETTRACE,1.0,100000.0,1024.0,13.5752597553,17.4447587649
562,12.0,NETTRACE,1.0,100000.0,1024.0,21.5679890791,2.16335699309
563,13.0,NETTRACE,1.0,100000.0,1024.0,3.2068869518,5.62060864161
564,14.0,NETTRACE,1.0,100000.0,1024.0,8.03228466834,2.75936176223
565,15.0,NETTRACE,1.0,100000.0,1024.0,8.79052312921,3.91418493242
566,16.0,NETTRACE,1.0,100000.0,1024.0,1.38204643912,2.47596835844
567,17.0,NETTRACE,1.0,100000.0,1024.0,4.2183889363,2.45122289007
568,18.0,NETTRACE,1.0,100000.0,1024.0,2.07683043058,3.10549364944
569,19.0,NETTRACE,1.0,100000.0,1024.0,2.78002458273,3.40390663843
570,20.0,NETTRACE,1.0,100000.0,1024.0,6.57953387318,2.96479840085
571,21.0,NETTRACE,1.0,100000.0,1024.0,14.1209603288,5.0318126983
572,22.0,NETTRACE,1.0,100000.0,1024.0,1.78627939003,2.15566401235
573,23.0,NETTRACE,1.0,100000.0,1024.0,11.0049669923,2.62228172353
574,24.0,NETTRACE,1.0,100000.0,1024.0,3.41582286501,3.75086374608
575,0.0,NETTRACE,1.0,100000.0,4096.0,11.3402362603,2.98217443189
576,1.0,NETTRACE,1.0,100000.0,4096.0,6.51545773664,3.56157645663
577,2.0,NETTRACE,1.0,100000.0,4096.0,1.91995279895,3.76592493243
578,3.0,NETTRACE,1.0,100000.0,4096.0,26.7119319963,4.90091148768
579,4.0,NETTRACE,1.0,100000.0,4096.0,7.27350839372,5.29600115164
580,5.0,NETTRACE,1.0,100000.0,4096.0,17.6602808283,6.93375613389
581,6.0,NETTRACE,1.0,100000.0,4096.0,13.6303910392,2.58829459685
582,7.0,NETTRACE,1.0,100000.0,4096.0,6.07838733897,4.35363818997
583,8.0,NETTRACE,1.0,100000.0,4096.0,11.2403702382,3.70065376669
584,9.0,NETTRACE,1.0,100000.0,4096.0,16.2674690138,6.20451891066
585,10.0,NETTRACE,1.0,100000.0,4096.0,2.92655970904,5.74005513744
586,11.0,NETTRACE,1.0,100000.0,4096.0,7.42229467184,11.1170687321
587,12.0,NETTRACE,1.0,100000.0,4096.0,15.208958737,4.92728727973
588,13.0,NETTRACE,1.0,100000.0,4096.0,10.9368030193,2.56346130843
589,14.0,NETTRACE,1.0,100000.0,4096.0,6.15744764459,5.27430305386
590,15.0,NETTRACE,1.0,100000.0,4096.0,2.51698998788,5.71764695166
591,16.0,NETTRACE,1.0,100000.0,4096.0,2.57889006476,5.56452543798
592,17.0,NETTRACE,1.0,100000.0,4096.0,6.27404952785,5.88437500591
593,18.0,NETTRACE,1.0,100000.0,4096.0,3.04278098569,3.80066276681
594,19.0,NETTRACE,1.0,100000.0,4096.0,3.8038428134,2.86186162333
595,20.0,NETTRACE,1.0,100000.0,4096.0,5.70165182817,4.90668612963
596,21.0,NETTRACE,1.0,100000.0,4096.0,6.43186065393,3.42128770544
597,22.0,NETTRACE,1.0,100000.0,4096.0,8.19480321635,3.65696960679
598,23.0,NETTRACE,1.0,100000.0,4096.0,14.3985672767,5.00668061036
599,24.0,NETTRACE,1.0,100000.0,4096.0,3.55030177724,4.27592230495
600,0.0,PATENT,0.1,100000.0,256.0,122.747306813,65.2540444147
601,1.0,PATENT,0.1,100000.0,256.0,68.3364305787,80.7505381261
602,2.0,PATENT,0.1,100000.0,256.0,71.3292319872,91.3703396171
603,3.0,PATENT,0.1,100000.0,256.0,130.657486276,178.378608031
604,4.0,PATENT,0.1,100000.0,256.0,119.209377986,71.3776647633
605,5.0,PATENT,0.1,100000.0,256.0,106.349560048,112.816737125
606,6.0,PATENT,0.1,100000.0,256.0,67.4842329006,65.9587070428
607,7.0,PATENT,0.1,100000.0,256.0,134.358397412,86.597499023
608,8.0,PATENT,0.1,100000.0,256.0,139.738612355,87.740751457
609,9.0,PATENT,0.1,100000.0,256.0,95.4136377513,81.9658041052
610,10.0,PATENT,0.1,100000.0,256.0,100.093765406,83.4597773833
611,11.0,PATENT,0.1,100000.0,256.0,79.2537917108,80.8041341613
612,12.0,PATENT,0.1,100000.0,256.0,165.582353854,79.3131159749
613,13.0,PATENT,0.1,100000.0,256.0,97.0208912176,58.7156782486
614,14.0,PATENT,0.1,100000.0,256.0,90.5401950404,64.7832980612
615,15.0,PATENT,0.1,100000.0,256.0,70.136134787,76.1095303606
616,16.0,PATENT,0.1,100000.0,256.0,82.347712109,88.4663553712
617,17.0,PATENT,0.1,100000.0,256.0,112.403509735,76.9862480417
618,18.0,PATENT,0.1,100000.0,256.0,61.1927317254,138.203822794
619,19.0,PATENT,0.1,100000.0,256.0,57.9680677423,58.0797874973
620,20.0,PATENT,0.1,100000.0,256.0,116.040439419,74.7420442521
621,21.0,PATENT,0.1,100000.0,256.0,80.6655707228,206.228960215
622,22.0,PATENT,0.1,100000.0,256.0,115.225956347,90.3421468149
623,23.0,PATENT,0.1,100000.0,256.0,99.9171395569,71.8900792575
624,24.0,PATENT,0.1,100000.0,256.0,56.421878101,102.338621552
625,0.0,PATENT,0.1,100000.0,1024.0,147.735630704,77.8112853019
626,1.0,PATENT,0.1,100000.0,1024.0,82.4119034404,118.074374416
627,2.0,PATENT,0.1,100000.0,1024.0,176.286795269,139.874051006
628,3.0,PATENT,0.1,100000.0,1024.0,109.193147404,86.2590030855
629,4.0,PATENT,0.1,100000.0,1024.0,101.996930925,73.9894370001
630,5.0,PATENT,0.1,100000.0,1024.0,177.171133033,92.3243464733
631,6.0,PATENT,0.1,100000.0,1024.0,61.6769991923,67.6981173478
632,7.0,PATENT,0.1,100000.0,1024.0,78.8072603082,98.2482867794
633,8.0,PATENT,0.1,100000.0,1024.0,141.383183935,108.784361111
634,9.0,PATENT,0.1,100000.0,1024.0,138.865177622,81.5293464662
635,10.0,PATENT,0.1,100000.0,1024.0,76.7979077561,83.7966341775
636,11.0,PATENT,0.1,100000.0,1024.0,72.6911859116,87.848038841
637,12.0,PATENT,0.1,100000.0,1024.0,178.529722561,118.128967119
638,13.0,PATENT,0.1,100000.0,1024.0,63.3629852565,83.1459045301
639,14.0,PATENT,0.1,100000.0,1024.0,115.414721381,86.8518919194
640,15.0,PATENT,0.1,100000.0,1024.0,75.5092236717,73.6040179077
641,16.0,PATENT,0.1,100000.0,1024.0,92.4289665433,71.0682444562
642,17.0,PATENT,0.1,100000.0,1024.0,114.426130555,78.9812479503
643,18.0,PATENT,0.1,100000.0,1024.0,89.2261114454,80.4217679048
644,19.0,PATENT,0.1,100000.0,1024.0,108.76110994,82.2446839724
645,20.0,PATENT,0.1,100000.0,1024.0,104.538652713,97.3351149103
646,21.0,PATENT,0.1,100000.0,1024.0,86.6709988689,70.8853724839
647,22.0,PATENT,0.1,100000.0,1024.0,136.510067046,88.2248175048
648,23.0,PATENT,0.1,100000.0,1024.0,65.0265604851,74.878544274
649,24.0,PATENT,0.1,100000.0,1024.0,187.647447636,61.6617556834
650,0.0,PATENT,0.1,100000.0,4096.0,104.129582632,77.1620892552
651,1.0,PATENT,0.1,100000.0,4096.0,102.502950668,95.4851144197
652,2.0,PATENT,0.1,100000.0,4096.0,98.3421146817,93.4253090874
653,3.0,PATENT,0.1,100000.0,4096.0,164.504522007,99.3335948449
654,4.0,PATENT,0.1,100000.0,4096.0,109.703390429,101.767328517
655,5.0,PATENT,0.1,100000.0,4096.0,128.817009275,119.002228705
656,6.0,PATENT,0.1,100000.0,4096.0,75.4956703886,67.4172822526
657,7.0,PATENT,0.1,100000.0,4096.0,111.492942958,85.3185698968
658,8.0,PATENT,0.1,100000.0,4096.0,88.0386719169,90.8650989257
659,9.0,PATENT,0.1,100000.0,4096.0,92.040602811,71.7823358813
660,10.0,PATENT,0.1,100000.0,4096.0,85.9279185744,87.5891973761
661,11.0,PATENT,0.1,100000.0,4096.0,90.769549206,162.727504004
662,12.0,PATENT,0.1,100000.0,4096.0,219.382612058,84.7737173231
663,13.0,PATENT,0.1,100000.0,4096.0,163.887182462,83.8298806483
664,14.0,PATENT,0.1,100000.0,4096.0,174.454086944,65.0098905808
665,15.0,PATENT,0.1,100000.0,4096.0,75.5864818446,84.5140550304
666,16.0,PATENT,0.1,100000.0,4096.0,124.827099346,89.4676098912
667,17.0,PATENT,0.1,100000.0,4096.0,105.483334179,95.7040119502
668,18.0,PATENT,0.1,100000.0,4096.0,70.0260760069,86.3409437683
669,19.0,PATENT,0.1,100000.0,4096.0,113.1337298,75.6597119968
670,20.0,PATENT,0.1,100000.0,4096.0,78.6776464893,80.7726592359
671,21.0,PATENT,0.1,100000.0,4096.0,92.6935925942,83.7758010818
672,22.0,PATENT,0.1,100000.0,4096.0,91.2155919466,115.139917028
673,23.0,PATENT,0.1,100000.0,4096.0,112.663428353,82.7515605282
674,24.0,PATENT,0.1,100000.0,4096.0,98.1695394136,62.6826252469
675,0.0,PATENT,1.0,100000.0,256.0,8.23776863662,7.03647011824
676,1.0,PATENT,1.0,100000.0,256.0,10.0558693908,7.74453720623
677,2.0,PATENT,1.0,100000.0,256.0,5.12177223129,14.25729331
678,3.0,PATENT,1.0,100000.0,256.0,20.3312269116,7.48201132798
679,4.0,PATENT,1.0,100000.0,256.0,8.1657406691,11.8649366829
680,5.0,PATENT,1.0,100000.0,256.0,23.3189249976,6.88646153563
681,6.0,PATENT,1.0,100000.0,256.0,7.35779036242,8.4324235235
682,7.0,PATENT,1.0,100000.0,256.0,11.9967650992,10.1490874908
683,8.0,PATENT,1.0,100000.0,256.0,22.4261045325,12.9822873078
684,9.0,PATENT,1.0,100000.0,256.0,8.92826500265,8.12374969524
685,10.0,PATENT,1.0,100000.0,256.0,6.21252947999,8.92307454461
686,11.0,PATENT,1.0,100000.0,256.0,11.3300811467,13.2418337177
687,12.0,PATENT,1.0,100000.0,256.0,26.6524208793,10.8516461082
688,13.0,PATENT,1.0,100000.0,256.0,6.17646321711,8.75355083235
